1528026	9	14644
1527766	30	5759
1527672	18	10221
1527172	17	8840
1526944	11	9239
1526861	6	9526
1526796	22	8717
1526500	7	12009
1526188	9	8224
1526042	30	5964
1525854	20	15593
1525719	16	7476
1525190	7	11817
1525039	14	11385
1524665	0	11853
1524409	12	14535
1524245	22	12867
1524024	16	9721
1523848	10	12302
1523480	8	13401
1523334	7	7817
1523117	24	5359
1522717	8	12000
1522519	23	9343
1522379	14	10875
1522127	16	10615
1521663	10	8962
1521449	6	9769
1521188	16	15516
1520607	15	12907
1520269	15	17698
1519703	0	8060
1519313	16	10342
1519185	19	10418
1519126	27	5867
1518736	4	13816
1518599	13	7697
1518440	13	4808
1518354	9	9863
1518243	7	11874
1517695	11	8776
1517543	16	10270
1517237	12	12154
1517127	0	14942
1516993	19	9298
1516766	60	4269
1516576	17	13052
1516439	23	10774
1516050	18	11707
1515967	14	8796
1515805	22	8481
1515346	11	9836
1515000	18	13361
1514855	11	8268
1514441	13	7190
1514100	12	8923
1513942	24	14026
1513524	15	7494
1513393	21	8899
1512975	6	11266
1512877	4	8255
1512640	7	9090
1512383	7	11624
1512248	29	9736
1512083	11	8464
1511978	10	10706
1511720	7	13608
1511177	21	8521
1511034	12	15053
1510738	21	8056
1510396	0	8309
1510268	17	13660
1509716	6	11501
1509530	9	14495
1509308	20	9135
1509182	12	13100
1508634	11	10663
1508484	9	10739
1507947	8	10596
1507845	34	7862
1507775	10	13101
1507163	34	12682
1506917	15	7554
1506726	18	17479
1506457	13	11711
1506316	8	12445
1506232	10	282
1506102	8	14233
1505925	10	13134
1505722	7	12235
1505550	27	11105
1505430	17	19284
1505203	17	9716
1505072	33	9890
1505009	14	7271
1504387	42	10357
1504242	17	10879
1503966	16	14502
1503720	10	12250
1503455	15	10454
1503296	0	12934
1503143	14	9542
1502883	17	13017
1502402	13	8296
1502274	19	10660
1502151	14	10382
1501717	18	10533
1501465	22	11645
1501245	7	9376
1501159	4	5803
1500962	17	8255
1500662	17	11273
1500418	3	6939
1500087	16	14774
1499877	49	7585
1499751	9	11114
1499647	9	16083
1499376	12	6510
1499236	60	8978
1498921	31	6422
1498828	18	6756
1498738	20	9174
1498128	3	12558
1497970	5	7004
1497806	10	15754
1497569	41	7148
1497350	15	13902
1497085	25	7340
1496948	11	11864
1496640	8	8608
1496491	14	12726
1496070	10	10709
1495971	5	12468
1495793	13	7785
1495422	15	9108
1495212	12	8685
1495012	21	7763
1494520	12	12070
1494246	3	12738
1493973	14	13155
1493836	13	9121
1493758	0	8538
1493507	7	9156
1493246	77	4755
1493091	2	8005
1492941	15	9171
1492689	19	7460
1492616	12	10472
1492226	22	7758
1492103	8	15077
1491845	38	4740
1491686	46	5086
1491508	48	5561
1491302	19	9211
1491001	9	9121
1490782	9	15940
1490483	113	3362
