30034	2	77449
30033	7	77449
30032	14	77449
30031	4	77449
30030	2	77449
30029	49	77449
30028	2	77449
30027	1	77449
30026	36	77449
30025	15	77449
30024	1	77449
30023	15	77449
30022	6	77449
30021	1	77449
30020	5	77449
30019	10	77449
30018	15	77449
30017	25	77449
30005	7	77449
30004	3	77449
30002	16	77449
30000	1	77449
29999	16	77449
29998	3	77449
29997	13	77449
29996	13	77449
29995	10	77449
29906	2	77449
29905	35	77449
29904	0	77449
29903	18	77449
29902	5	77449
29901	24	77449
29900	3	77449
29899	82	77449
29880	51	73269
29879	19	73269
29878	39	73269
29877	60	73269
29875	5	73269
29873	6	73269
29872	3	73269
29871	3	73269
29870	23	73269
29869	1	73269
29868	7	73269
29867	2	73269
29866	5	73269
29865	5	73269
29864	22	73269
29863	10	73269
29862	23	73269
29861	3	73269
29860	16	73269
29859	5	73269
29858	20	73269
29857	22	73269
29856	32	73269
29855	15	73269
29854	5	73269
29853	1	73269
29852	6	73269
29851	25	73269
29850	7	73269
29849	2	73269
29848	2	73269
29847	8	73269
29846	9	73269
29845	12	73269
29844	1	73269
29843	5	73269
29842	10	73269
29841	10	73269
29840	7	73269
29839	6	73269
29838	14	73269
29837	14	73269
29836	6	73269
29835	15	73269
29834	7	73269
29833	18	73269
29832	5	73269
29831	9	73269
29830	3	73269
29829	7	73269
29828	7	73269
29827	4	73269
29826	4	73269
29825	1	73269
29824	7	73269
29823	9	73269
29822	8	73269
29821	2	73269
29820	6	73269
29819	1	73269
29818	3	73269
29817	7	73269
29816	9	73269
29815	5	73269
29814	9	73269
29813	20	73269
29812	8	73269
29811	1	73269
29810	2	73269
29809	3	73269
29808	14	73269
29807	3	73269
29806	18	73269
29804	8	73269
29803	4	73269
29802	29	73269
29709	15	73269
29686	2	73269
29685	28	73269
29684	8	73269
29659	0	73269
29642	21	73269
29640	5	73269
29639	4	73269
29638	6	73269
29637	6	73269
29636	2	73269
29602	2	73269
29601	4	73269
29600	6	73269
29599	5	73269
29596	19	73269
29581	6	73269
29580	7	73269
29579	6	73269
29578	13	73269
29577	20	73269
29576	18	73269
29575	18	73269
29574	9	73269
29573	4	73269
29572	8	73269
29571	5	73269
29570	8	73269
29569	5	73269
29568	38	73269
29556	5	73269
29554	10	73269
29553	2	73269
29550	23	73269
29532	8	73269
29531	12	73269
29530	6	73269
29529	3	73269
29528	7	73269
29527	2	73269
29526	1	73269
29525	3	73269
29524	2	73269
29523	29	73269
29522	9	73269
29521	1	73269
29520	7	73269
29519	6	73269
29518	8	73269
29517	8	73269
29516	11	73269
29429	7	73269
29428	10	73269
29427	3	73269
29426	7	73269
29425	12	73269
29424	8	73269
29401	30	73269
29394	2	73269
29393	1	73269
29392	4	73269
29391	10	73269
29375	2	73269
29372	17	73269
29371	1	73269
29370	5	73269
29369	18	73269
29317	8	73269
29308	0	73269
29307	5	73269
29306	6	73269
29305	23	73269
29299	26	73269
29298	6	73269
29297	18	73269
29296	2	73269
29295	2	73269
29289	6	73269
29288	28	73269
29267	3	73269
28929	1	73269
28928	1	73269
28927	0	73269
28926	0	73269
28925	11	73269
28924	4	73269
28923	1	73269
28922	2	73269
28921	3	73269
28920	2	73269
28919	1	73269
28918	9	73269
28868	30	73269
28867	22	73269
28852	36	73269
28803	14	73269
28802	45	73269
28765	4	73269
28764	30	73269
28713	3	73269
28679	2	73269
28678	14	73269
28677	15	73269
28676	3	73269
28675	6	73269
28674	13	73269
28673	1	73269
28672	3	73269
28671	7	73269
28670	1	73269
28669	3	73269
28665	41	73269
28640	3	73269
28639	5	73269
28638	12	73269
28637	1	73269
28636	7	73269
28635	68	73269
28634	17	73269
28633	19	73269
28631	1	73269
28630	9	73269
28629	1	73269
28628	8	73269
28627	22	73269
28626	8	73269
28625	7	73269
28624	12	73269
28623	13	73269
28622	2	73269
28621	6	73269
28620	3	73269
28619	2	73269
28618	16	73269
28617	13	73269
28616	7	73269
28614	8	73269
28611	14	73269
28610	1	73269
28609	8	73269
28600	9	73269
28598	1	73269
28597	7	73269
28595	8	73269
28594	17	73269
28593	1	73269
28592	56	73269
28591	11	73269
28590	16	73269
28589	1	73269
28588	17	73269
28587	27	73269
28586	2	73269
28584	9	73269
28583	1	73269
28582	0	73269
28581	6	73269
28580	2	73269
28579	22	73269
28578	5	73269
28577	3	73269
28576	34	73269
28575	1	73269
28574	0	73269
28573	3	73269
28572	8	73269
28571	2	73269
28570	8	73269
28569	10	73269
28568	8	73269
28567	6	73269
28566	7	73269
28565	4	73269
28564	10	73269
28456	2	73269
28455	9	73269
28454	10	73269
28453	1	73269
28452	1	73269
28451	9	73269
28450	12	73269
28429	21	73269
28390	1	73269
28388	10	73269
28276	1	73269
28275	7	73269
28274	2	73269
28273	3	73269
28272	4	73269
28271	3	73269
28270	12	73269
28269	3	73269
28268	4	73269
28267	2	73269
28266	3	63822
28265	3	63822
28264	4	63822
28228	9	63822
28227	9	63822
28225	14	63822
28224	5	63822
28223	8	63822
28222	1	63822
28221	5	63822
28220	22	63822
28219	6	63822
28218	5	63822
28217	6	63822
28216	2	63822
28215	2	63822
28214	6	63822
28213	3	63822
28212	3	63822
28211	8	63822
28210	7	63822
28209	5	63822
28208	44	63822
28207	10	63822
28206	6	63822
28205	45	63822
28204	9	63822
28203	11	63822
28202	6	63822
28201	6	63822
28200	20	63822
28199	3	63822
28198	3	63822
28197	3	63822
28196	10	63822
28195	2	63822
28194	2	63822
28193	1	63822
28192	8	63822
28191	12	63822
28190	1	63822
28189	8	63822
28188	58	63822
28187	2	63822
28186	4	63822
28185	30	63822
28123	11	63822
28122	26	63822
28071	30	63822
28070	13	63822
28069	6	63822
28068	28	63822
28067	12	63822
28066	23	63822
28065	10	63822
28064	5	63822
28063	13	63822
28062	1	63822
28061	10	63822
28060	5	63822
28059	6	63822
28058	1	63822
28057	3	63822
28056	5	63822
28055	1	63822
28054	3	63822
28053	5	63822
28052	2	63822
28051	8	63822
28050	9	63822
28049	6	63822
28048	6	63822
28047	15	63822
28046	2	63822
28045	7	63822
28044	10	63822
28043	8	63822
28042	2	63822
28041	4	63822
28040	10	63822
28039	1	63822
28038	2	63822
28037	1	63822
28036	7	63822
28035	4	63822
28034	8	63822
28033	5	63822
28014	1	63822
28013	6	63822
28012	3	63822
28011	6	63822
28010	1	63822
28009	2	63822
28008	6	63822
28007	1	63822
28006	1	63822
28005	6	63822
28004	7	63822
28003	5	63822
28002	20	63822
28001	6	63822
28000	1	63822
27999	14	63822
27998	7	63822
27997	7	63822
27996	7	63822
27995	2	63822
27994	30	63822
27993	1	63822
27992	24	63822
27991	5	63822
27990	14	63822
27987	4	63822
27986	28	63822
27985	6	63822
27984	11	63822
27983	2	63822
27982	3	63822
27981	9	63822
27980	1	63822
27979	4	63822
27977	5	63822
27976	5	63822
27975	14	63822
27974	9	63822
27973	2	63822
27972	15	63822
27971	5	63822
27970	17	63822
27969	7	63822
27964	24	63822
27963	5	63822
27962	8	63822
27961	4	63822
27960	3	63822
27959	21	63822
27958	9	63822
27957	5	63822
27956	14	63822
27955	1	63822
27950	1	63822
27914	2	63822
27913	12	63822
27912	3	63822
27911	5	63822
27910	6	63822
27909	6	63822
27908	5	63822
27907	16	63822
27880	0	63822
27879	0	63822
27878	4	63822
27877	5	63822
27867	12	63822
27866	3	63822
27865	2	63822
27864	4	63822
27863	4	63822
27862	2	63822
27861	16	63822
27859	1	63822
27858	0	63822
27853	13	63822
27852	6	63822
27735	3	63822
27734	13	63822
27685	3	63822
27684	4	63822
27683	5	63822
27682	3	63822
27681	7	63822
27680	3	63822
27679	1	63822
27678	10	63822
27677	4	63822
27676	8	63822
27675	7	63822
27665	3	63822
27664	8	63822
27662	1	63822
27661	2	63822
27660	1	63822
27659	1	63822
27658	1	63822
27657	1	63822
27656	9	63822
27655	8	63822
27627	2	63822
27626	6	63822
27625	3	63822
27624	22	63822
27579	2	63822
27578	3	63822
27577	7	63822
27537	10	63822
27533	0	63822
27485	2	63822
27484	4	17865
27483	9	17865
27482	5	17865
27475	14	17865
27416	8	17865
27394	1	17865
27393	1	17865
27332	11	17865
27252	17	17865
27249	8	17865
26978	15	17865
26926	14	17865
26918	9	17865
26917	7	17865
26916	1	17865
26915	1	17865
26914	16	17865
26913	29	17865
26912	1	17865
26911	11	17865
26910	10	17865
26839	1	17865
26838	4	17865
26786	3	17865
26765	26	17865
26654	1	17865
26653	1	17865
26652	6	17865
26641	8	17865
26640	3	17865
26639	6	17865
26638	5	17865
26637	5	17865
26636	1	17865
26635	10	17865
26634	6	17865
26633	24	17865
26632	1	17865
26631	9	17865
26630	7	17865
26629	3	17865
26628	12	17865
26627	5	17865
26626	8	17865
26625	22	17865
26624	4	17865
26623	7	17865
26622	3	17865
26621	28	17865
26620	11	17865
26619	9	17865
26618	10	17865
26617	1	17865
26616	2	17865
26615	40	17865
26614	11	17865
26613	11	17865
26612	1	17865
26611	11	17865
26610	4	17865
26609	16	17865
26608	4	17865
26607	4	17865
26606	5	17865
26605	43	17865
26604	2	17865
26603	8	17865
26602	13	17865
26601	10	17865
26600	9	17865
26599	83	17865
26598	21	17865
26597	8	17865
26596	6	17865
26595	1	17865
26594	7	17865
26593	5	17865
26592	0	17865
26591	1	17865
26590	9	17865
26589	7	17865
26588	13	17865
26587	2	17865
26586	8	17865
26585	2	17865
26584	7	17865
26583	1	17865
26582	6	17865
26581	3	17865
26580	4	17865
26579	8	17865
26578	10	17865
26577	9	17865
26576	11	17865
26575	145	17865
26574	6	17865
26573	3	17865
26572	3	17865
26538	2	17865
26537	1	17865
26536	2	17865
26535	1	17865
26534	3	17865
26533	1	17865
26532	1	17865
26531	3	17865
26530	5	17865
26529	1	17865
26528	7	17865
26527	3	17865
26526	11	17865
26525	5	17865
26524	6	17865
26523	3	17865
26522	5	17865
26521	2	17865
26520	5	17865
26519	2	17865
26518	9	17865
26517	3	17865
26516	13	17865
26281	1	17865
26276	1	17865
26275	2	17865
26274	3	17865
26273	16	17865
26266	2	17865
26235	9	17865
26234	15	17865
26233	3	17865
26232	2	17865
26231	3	17865
26230	8	17865
26229	8	17865
26228	1	17865
26227	3	17865
26226	6	17865
26225	4	17865
26224	1	17865
26223	31	17865
26222	7	17865
26221	5	17865
26220	11	17865
26219	5	17865
26218	4	17865
26217	45	17865
26216	5	17865
26215	13	17865
26214	5	17865
26213	1	17865
26212	5	17865
26211	1	17865
26210	7	17865
26209	1	17865
26208	2	17865
26207	9	17865
26206	1	17865
26205	4	17865
26204	7	17865
26203	4	17865
26202	9	17865
26201	3	17865
26200	17	17865
26199	9	17865
26198	13	17865
26197	3	17865
26196	1	17865
26195	24	17865
26194	18	17865
26193	10	17865
26192	1	17865
26191	2	17865
26190	1	17865
26189	21	17865
26187	3	17865
26186	1	17865
26185	2	17865
26184	3	17865
26183	8	17865
26182	6	17865
26181	9	17865
26180	2	17865
26179	12	17865
26178	4	17865
26177	8	17865
26176	11	17865
26171	21	17865
26170	15	17865
26169	13	17865
26168	9	17865
26167	8	17865
26166	6	17865
26165	14	17865
26164	2	17865
26163	1	17865
26162	17	17865
26161	7	17865
26160	4	17865
26159	9	17865
26158	1	17865
26157	6	17865
26156	11	17865
26155	13	17865
26154	6	17865
26153	8	17865
26152	8	17865
26151	7	17865
26150	7	17865
26134	7	17865
26131	16	17865
26130	1	17865
26129	10	17865
26128	1	17865
26127	13	17865
26126	2	17865
26125	3	17865
26124	4	17865
26123	1	17865
26122	2	17865
26121	10	17865
26120	4	17865
26119	12	17865
26118	0	17865
26117	6	17865
26116	9	17865
26078	15	17865
26077	4	17865
26076	6	17865
26075	23	17865
26074	2	17865
26073	6	17865
26072	3	17865
26071	1	17865
26070	6	17865
26069	4	17865
26068	6	17865
26067	2	17865
26066	4	17865
26065	1	17865
26064	13	17865
26063	6	17865
26062	23	17865
26061	7	17865
26060	13	17865
26059	0	17865
26058	2	17865
26057	6	17865
26056	4	17865
26055	9	17865
26051	10	17865
26012	4	17865
26011	3	17865
26010	3	17865
26009	4	17865
26008	9	17865
26007	1	17865
26006	5	17865
26005	16	17865
26004	28	17865
26003	9	17865
26002	10	17865
26001	14	17865
26000	9	17865
25999	13	17865
25998	9	17865
25997	1	17865
25996	8	17865
25995	18	17865
25994	4	17865
25993	13	17865
25992	30	17865
25991	0	17865
25990	3	17865
25989	1	17865
25988	4	17865
25987	6	17865
25986	4	17865
25985	8	17865
25984	22	17865
25983	2	17865
25982	6	17865
25981	8	17865
25957	6	17865
25956	1	17865
25955	6	17865
25954	6	17865
25949	7	17865
25945	15	17865
25944	21	17865
25943	16	17865
25942	3	17865
25941	10	17865
25940	6	17865
25939	4	17865
25938	11	17865
25937	12	17865
25936	1	17865
25935	7	17865
25934	13	17865
25933	9	17865
25932	5	17865
25931	0	17865
25930	5	17865
25929	7	17865
25928	3	17865
25927	6	17865
25926	5	17865
25925	5	17865
25924	6	17865
25923	9	17865
25922	9	17865
25921	18	17865
25918	12	17865
25917	13	17865
25916	24	17865
25915	15	17865
25914	5	17865
25913	20	17865
25912	12	17865
25911	11	17865
25910	12	17865
25909	2	17865
25908	7	17865
25907	14	17865
25906	42	17865
25905	3	17865
25904	17	17865
25903	2	17865
25902	4	17865
25901	18	17865
25900	9	17865
25899	2	17865
25898	10	17865
25897	8	17865
25896	17	17865
25895	4	17865
25894	3	17865
25893	23	17865
25892	5	17865
25891	12	17865
25890	9	17865
25889	14	17865
25888	6	17865
25887	6	17865
25886	7	17865
25885	5	17865
25884	4	17865
25883	7	17865
25882	0	17865
25881	1	17865
25880	11	17865
25879	5	17865
25878	23	17865
25745	10	17865
25741	3	17865
25740	5	17865
25739	5	17865
25738	15	17865
25737	1	17865
25736	3	17865
25735	19	17865
25734	5	17865
25733	4	17865
25732	4	17865
25731	8	17865
25730	29	17865
25654	8	17865
25647	1	17865
25646	6	17865
25645	4	17865
25644	2	17865
25643	1	17865
25642	6	17865
25641	3	17865
25640	7	17865
25639	19	17865
25638	15	17865
25457	0	17865
25130	6	17865
25129	6	17865
25128	14	17865
25127	3	17865
25125	27	17865
24944	6	17865
24943	7	17865
24942	6	17865
24941	1	17865
24940	2	17865
24939	1	17865
24938	8	17865
24937	6	17865
24936	6	17865
24935	5	17865
24934	7	17865
24933	1	17865
24932	1	17865
24931	4	17865
24930	17	17865
24929	8	17865
24928	1	17865
24927	7	17865
24923	17	17865
24919	15	17865
24915	2	17865
24911	73	17865
24910	20	17865
24860	4	17865
24859	1	17865
24858	1	17865
24856	1	17865
24855	1	17865
24854	5	17865
24746	4	17865
24745	1	17865
24742	3	17865
24722	2	17865
24714	2	17865
24713	6	17865
24712	24	17865
24711	11	17865
24710	7	17865
24709	9	17865
24708	7	17865
24707	4	17865
24706	3	17865
24705	3	17865
24704	2	17865
24703	1	17865
24702	5	17865
24699	3	17865
24698	1	17865
24693	3	17865
24691	4	17865
24686	3	17865
24685	5	17865
24684	4	17865
24683	5	17865
24682	10	17865
24681	3	17865
24680	9	17865
24679	6	17865
24678	2	17865
24677	11	17865
24676	1	17865
24675	10	17865
24674	26	17865
24673	2	17865
24672	13	17865
24671	3	17865
24669	10	17865
24658	5	17865
24657	8	17865
24656	11	17865
24655	43	17865
24623	1	17865
24622	4	17865
24607	9	17865
24606	23	17865
24605	16	17865
24604	10	17865
24603	4	17865
24602	24	17865
24436	2	17865
24435	3	17865
24434	17	17865
24433	3	17865
24432	3	17865
24431	22	17865
24430	10	17865
24429	23	17865
24428	11	17865
24427	4	17865
24426	11	17865
24425	11	17865
24424	2	17865
24423	12	17865
24422	4	17865
24421	14	17865
24415	12	17865
24402	2	17865
24401	5	17865
24400	5	17865
24399	1	17865
24398	3	17865
24397	5	17865
24396	10	17865
24395	2	17865
24394	4	17865
24393	8	17865
24392	7	17865
24391	5	17865
24390	1	17865
24389	4	17865
24388	5	17865
24387	1	17865
24386	1	17865
24385	9	17865
24384	4	17865
24383	1	17865
24382	6	17865
24381	3	17865
24380	10	17865
24379	17	17865
24378	6	17865
24377	10	17865
24372	21	17865
24371	7	17865
24370	6	17865
24369	15	17865
24368	8	17865
24359	1	17865
24358	16	17865
24357	1	17865
24356	26	17865
24355	2	17865
24354	4	17865
24353	1	17865
24352	7	17865
24351	5	17865
24350	6	17865
24349	1	17865
24348	16	17865
24347	5	17865
24346	13	17865
24345	16	17865
24344	8	17865
24343	6	17865
24342	1	17865
24341	1	17865
24340	7	17865
24339	19	17865
24338	7	17865
24337	7	17865
24336	12	17865
24335	11	17865
24334	46	17865
24332	5	17865
24331	8	17865
24330	11	17865
24329	8	17865
24328	15	17865
24327	25	17865
24326	9	17865
24325	21	17865
24324	16	17865
24323	2	17865
24321	1	17865
24320	1	17865
24319	4	17865
24318	3	17865
24317	5	17865
24316	5	17865
24315	13	17865
24314	6	17865
24313	12	17865
24312	46	17865
24181	2	17865
24180	4	17865
24179	11	17865
24178	2	17865
24177	19	17865
24172	2	17865
24171	2	17865
24170	1	17865
24162	13	17865
24161	7	17865
24160	2	17865
24159	3	17865
24150	26	17865
24149	4	17865
24148	7	17865
24147	8	17865
24146	4	17865
24145	3	17865
24144	1	17865
24143	1	17865
24142	23	17865
24141	5	17865
24140	2	17865
24138	8	17865
24137	18	17865
24136	37	17865
24135	1	17865
24134	3	17865
24133	49	17865
24132	17	17865
24131	7	17865
24116	4	17865
24115	1	17865
24114	14	17865
24113	113	17865
24112	14	17865
24111	4	17865
24110	3	17865
24109	5	17865
24108	3	17865
24107	17	17865
24106	3	17865
24105	9	17865
24104	36	17865
24103	2	17865
24102	3	17865
24101	11	17865
24100	4	17865
24099	5	17865
24098	4	17865
24097	27	17865
24096	6	17865
24095	3	17865
24094	6	17865
24093	8	17865
24092	16	17865
24091	1	17865
24090	1	17865
24089	18	17865
24085	6	17865
24084	13	17865
24083	5	17865
24082	19	17865
24081	9	17865
24080	5	17865
24079	7	17865
24078	2	17865
24077	3	17865
24076	8	17865
24075	5	17865
24074	2	17865
24073	4	17865
24072	4	17865
24071	2	17865
24070	6	17865
24069	1	17865
24068	6	17865
24067	1	17865
24066	4	17865
24065	8	17865
24036	4	17865
24035	2	17865
24034	6	17865
24033	5	17865
24032	1	17865
24031	2	17865
24030	11	17865
24029	3	17865
24028	10	17865
24027	5	17865
24026	6	17865
24025	6	17865
24024	9	17865
24023	6	17865
24022	25	17865
24021	9	17865
24020	12	17865
24019	2	17865
24018	5	17865
24017	17	17865
24016	14	17865
24015	1	17865
24014	10	17865
24013	12	17865
24012	5	17865
24011	3	17865
24010	1	17865
24009	3	17865
24008	7	17865
24007	6	17865
24006	6	17865
24005	14	17865
23896	1	17865
23895	2	17865
23894	1	17865
23893	5	17865
23890	4	17865
23889	1	17865
23888	9	17865
23887	2	17865
23886	1	17865
23885	7	17865
23884	17	17865
23865	8	17865
23864	13	17865
23824	6	17865
23823	1	17865
23822	2	17865
23821	22	17865
23820	6	17865
23819	4	17865
23818	5	17865
23817	6	17865
23816	6	17865
23815	4	17865
23814	4	17865
23813	2	17865
23812	9	17865
23811	6	17865
23810	1	17865
23809	2	17865
23808	14	17865
23807	13	17865
23806	1	17865
23805	5	17865
23804	12	17865
23803	2	17865
23802	9	17865
23614	4	17865
23613	13	17865
23593	0	17865
23592	2	17865
23591	3	17865
23590	6	17865
23589	13	17865
23588	4	17865
23587	0	17865
23586	1	17865
23585	3	17865
23584	7	17865
23583	2	17865
23582	4	17865
23581	2	17865
23580	5	17865
23579	3	17865
23578	11	17865
23577	8	17865
23576	3	17865
23575	3	17865
23574	1	17865
23573	3	17865
23572	10	17865
23571	20	17865
23570	2	17865
23569	8	17865
23559	1	17865
23558	11	17865
23557	3	17865
23556	1	17865
23555	8	17865
23554	1	17865
23553	8	17865
23552	17	17865
23551	6	17865
23550	8	17865
23549	3	17865
23548	8	17865
23547	4	17865
23546	12	17865
23545	24	17865
23516	2	17865
23515	1	17865
